,ap1,ap2,ap3,ap4,ap5,ap6,x,y
4854,-60.96486956280269,-55.13012177384768,-53.604007079319906,-70.06773189818082,-52.67530115585647,-51.01199199741618,1350,637
4856,-59.64349172603037,-56.8558160294808,-54.30001169966943,-52.98305942278921,-44.596780017742574,-54.209888089696996,1285,1467
4857,-59.478962309650214,-57.368922138650404,-52.09862469532594,-56.4564708618428,-45.804725584190884,-43.21669812968068,1610,1484
4858,-61.463102087008636,-52.234809646179706,-53.217181811221906,-57.95125279908605,-50.743710690544866,-45.24304264245143,1757,1162
4859,-49.36358310711406,-49.39240299848951,-55.505044740743735,-62.66226102779315,-55.200775841653055,-54.5363439267619,538,470
4861,-56.641780463984134,-59.8315312543434,-59.8643041631002,-51.93625036920821,-53.300730408913154,-58.745533530310766,99,1119
4866,-60.873009417202795,-52.5263348071268,-30.424306030558466,-62.7557625943992,-58.85456754352099,-57.54185446278916,1847,116
4867,-44.63817593381978,-49.54140029359584,-52.74153544817503,-51.2689478954384,-62.84760345473525,-58.30999050554538,254,567
4870,-54.736721063547535,-49.666232537920216,-57.678015572558294,-53.727027735166146,-53.123796701695284,-55.196233180251824,904,655
4871,-52.439942263327225,-50.55276288573324,-43.65862258868374,-57.7503800617061,-63.126851595194424,-54.03293776801107,1626,343
4873,-62.73718433358478,-53.49273471479427,-54.88784527353435,-54.13545982633518,-39.1492032996227,-64.83877549665645,1249,1459
4874,-54.91532213433501,-47.506497410763046,-52.11025378442764,-57.55243816401347,-59.226226140491946,-69.49332015955974,1344,431
4875,-50.6122162127327,-52.108071687193565,-65.72085744353538,-47.319799652682036,-47.23566924570971,-64.66007047655242,404,1400
4876,-54.60763290567116,-52.027173002983986,-59.3586694082552,-30.756969374134126,-50.40066632039772,-61.09455621624325,35,1405
4877,-72.0777196443347,-50.85373920515237,-50.606289574690855,-63.01370742956641,-51.10834447616378,-53.024188654458484,811,835
4878,-53.961785599688156,-46.07928539378178,-57.44259013580957,-52.48556728060184,-55.00265874872312,-58.38611628883663,770,514
4885,-62.76018294094645,-61.87782182570223,-57.90565463370173,-56.071630604824676,-50.00664061778076,-43.08556729792852,1616,1281
4886,-54.33801512591775,-63.39556946189798,-37.896951814914644,-60.187903973562726,-52.66196617728476,-65.55849926139261,1731,46
4888,-49.97285870682419,-54.51117765659771,-56.02102279291625,-49.100170688790385,-53.490070549679515,-62.325716432845866,294,721
4889,-57.700577913307555,-52.054259562666445,-55.20975061172669,-54.13724492048691,-46.300387721962785,-54.06150320481831,731,1389
4891,-58.25839697133189,-48.66534673183513,-30.11057055241464,-58.35117204146991,-51.706872878967765,-55.42177308583667,1889,34
4892,-65.6531688729827,-48.04399965982998,-49.00377123173989,-57.321727170746975,-55.49443079021937,-53.842673065170395,1236,144
4893,-60.18952410789842,-48.37827312237885,-57.757197870448415,-56.18146492215381,-50.93019827266833,-53.84690660846176,800,654
4895,-53.42700935711767,-56.34504806647996,-56.68789431737458,-44.52822618894257,-45.15058084569826,-62.10902168647546,517,1243
4896,-67.8000874095084,-54.507643387224164,-55.952247933072414,-50.38585634344508,-45.79232913649627,-50.54495699830389,747,1160
4898,-53.20436604360016,-48.32190856276916,-56.45280076593512,-51.1264299664675,-57.11819284544717,-56.31883009667776,856,566
4900,-51.45306139343898,-40.658888004590246,-60.105119138051165,-56.11729653897921,-55.66803481523816,-57.31807586163512,736,147
4901,-50.75430546241853,-57.05529335640223,-61.53839655312804,-47.03613101918422,-54.57851198513248,-60.09336491799161,283,1069
4904,-56.54658870701834,-51.35976699541783,-49.518628859187075,-54.41935921489588,-56.843403995134175,-58.93162888725535,1316,62
4905,-55.55063747097865,-57.04328569208025,-58.50383223167725,-57.68499785633436,-48.89042949415579,-47.845778084987494,1514,1301
4906,-55.5625762835605,-62.43495848269794,-54.07413294589374,-53.362343274122225,-47.63062290814884,-66.99263021398791,988,1130
4908,-53.3429704831035,-56.08376915631811,-57.40923567310121,-43.4759612116804,-49.74702140555859,-54.41960871773826,341,1253
4909,-63.60331470944155,-56.42645919668389,-59.34740903053536,-52.74664060615624,-54.55886313717967,-48.91070277804211,1914,836
4911,-56.58301366923875,-55.999732549762925,-63.244299669754994,-44.17276754137405,-55.038103668653804,-63.880355614318304,119,1134
4913,-52.324829205174865,-55.141298633539044,-55.0437955861577,-51.16921032201506,-53.28751556495311,-58.57768295549575,645,683
4915,-62.99906783961656,-58.04390441710232,-55.12937429524073,-76.92180568915198,-47.57827509678567,-41.8806934007685,1661,1305
4918,-57.79117269378074,-61.076769106225456,-55.8221062804088,-39.44137901831226,-47.712986742778284,-54.29494338528219,285,1438
4921,-52.97163095517968,-54.04591511205667,-56.12393605464683,-50.50180051251612,-41.11765971431386,-60.82460270286043,793,1343
4922,-52.81199167545394,-52.21536885765971,-55.60565349570346,-48.431244408012724,-50.528607814220194,-57.53064725257139,809,879
4923,-57.962287053614254,-54.18617550865878,-54.823192267834706,-54.36763108367863,-53.80877052676898,-55.52259705883138,1012,721
4926,-57.03524626645158,-56.043160287416036,-54.26869000063977,-68.25306211200406,-54.93676093350493,-59.64710780308701,1835,494
4927,-73.88167735424366,-56.11880364148843,-53.88316555993829,-57.34575615368091,-49.33013426685423,-39.13604176454246,1891,1246
4929,-64.08745148424175,-59.73799020634361,-59.60761370638916,-56.139507978794995,-63.913016924241205,-46.8765124198783,1799,1115
4930,-53.208678708820244,-50.018801771494694,-52.9640332209099,-54.98378816514851,-52.926695753950455,-56.521989529740935,1317,365
4933,-52.59189354024949,-50.66915678161551,-53.710693068802335,-54.49698176542736,-69.81246018101237,-61.41428124455901,1650,354
4936,-50.65784338640633,-62.3100233537257,-54.23949490799207,-50.72696307266383,-55.24883129494892,-58.50887589628832,64,658
4940,-49.33837786564203,-57.980250492780925,-52.67675039349999,-46.11132222759126,-52.86852761235166,-52.64713498991529,364,919
4941,-54.15157823478783,-73.57549779432387,-54.763287479886706,-52.31135710273358,-47.64761325862516,-45.31246813514152,1580,1076
4943,-51.632597402986974,-61.42370169695093,-61.78455695355764,-45.56646037284267,-53.3987445607001,-56.90924370101151,16,881
4944,-66.06232525135245,-51.725222347964234,-58.05256569565219,-63.683866679457125,-54.649986599674484,-42.53330200736321,1886,1155
4945,-51.26516128789611,-56.05649301011858,-56.746572687992234,-47.92051779919241,-51.001709729961576,-52.27451831710244,387,1160
4946,-57.44589272606849,-55.56029257843318,-58.935509308551524,-50.99977633642487,-50.89725597842566,-46.1607964789562,1495,1081
4947,-55.77573946504095,-55.9341613476022,-42.92277040639648,-63.0792935851221,-52.80264891766635,-52.66963034658376,1958,311
4948,-55.890088116380916,-51.5037909203385,-41.42558036794763,-57.242085031517824,-59.881100545242575,-53.63943881066956,1818,255
4951,-33.02496276558541,-52.79229995644776,-55.32721128242734,-65.13367094230284,-59.632314248306685,-72.26414084887446,83,38
4952,-56.70992636003028,-47.41420350093526,-52.83466477317498,-50.75040134301649,-59.126796159621065,-56.4219918992281,1412,510
4953,-62.49737416119602,-53.55220752081366,-51.500689353755405,-66.1116603765439,-58.24018247466797,-54.23371883870966,904,765
4954,-59.309133164748374,-51.40330532479765,-53.2591911061613,-56.57432985086408,-56.71916900859375,-40.33453580856249,1653,1332
4955,-51.239858325380524,-55.61076878539669,-58.13975187873021,-51.30448354157819,-38.969243349676375,-63.41126488220327,870,1282
4956,-53.119335635954705,-59.82661343638212,-57.83364731296187,-58.326527203911056,-38.469391087760386,-54.1957001966538,1053,1261
4959,-39.53691262523475,-60.9619707493831,-60.72951379009736,-53.29458442715047,-50.08983922332802,-56.36305568311443,236,318
4961,-58.64213902016944,-63.04527890307479,-48.895539542753724,-62.261168983472416,-56.97754137976959,-49.15417246594811,1941,761
4962,-54.40026379886277,-57.00834606650741,-52.12572988078441,-52.87533663387926,-40.86335691412333,-59.569877985690454,873,1233
4963,-62.61508723961266,-58.43910928686776,-58.90988060563669,-58.00624989993704,-49.57880967451425,-39.04519886571485,1756,1376
4964,-56.01029117155836,-49.79539716056367,-55.63940448034434,-55.387795955165046,-58.50897860169458,-55.57110183316767,1381,357
4965,-50.25044134138638,-45.563987154345405,-61.76188606753867,-55.752092476590505,-63.00467532551272,-54.90297391947798,381,21
4966,-45.66968048882483,-62.295477749507555,-61.0150357061934,-52.28077706375778,-58.18975191757015,-59.00163158020354,34,478
4967,-45.718678009041334,-61.22642596206184,-56.06888586749353,-50.82152242770353,-59.510038083642016,-68.97819199182463,342,270
4968,-59.89840765103311,-53.535991724137226,-67.66703791528725,-54.48310406369899,-48.387447734048735,-42.76437578239934,1609,1277
4969,-52.590450676417376,-50.48685995167273,-52.057005298733316,-55.721714964370925,-51.693464572869075,-62.51913167454968,1142,637
4970,-52.831078181016764,-51.670523925425094,-59.13968784362132,-32.12753280166731,-66.52504128479623,-72.33137695120087,48,1496
4971,-34.30488768919392,-55.26996178513087,-62.7589473357549,-57.78524257259577,-62.104143720737824,-73.51737078429251,107,8
4973,-56.95324961102941,-49.935824891475164,-48.222153186294705,-56.376894004929966,-58.485601793106845,-53.44910467076984,1320,135
4976,-52.80491388420292,-51.81551959628837,-61.23470242164363,-33.99070928533438,-61.68149307714283,-62.895985520673094,38,1498
4977,-63.36103919463882,-54.3600849000582,-57.00218042128394,-69.05890687127645,-55.6686139741921,-43.131278706387334,1758,1499
4978,-56.457790091827775,-52.91867598857757,-53.41428947924957,-55.285127844568336,-44.49009064837618,-62.44596425451205,1346,1311
4980,-62.12572381093227,-51.40877438211453,-55.601510479842744,-50.47218889537183,-52.72406185718205,-54.149584401717725,120,558
4982,-57.74293606189738,-57.053575346440546,-54.61371803187756,-47.0239133443913,-42.83336298343771,-64.37456439777719,639,1487
4984,-32.554861265717825,-54.67386086649746,-58.39937507486297,-53.75164120993678,-61.26383941085918,-58.920393256317894,125,45
4988,-61.513304260235884,-39.54548401165566,-55.63027197379762,-57.02029274220142,-61.952915131838225,-55.644208752487614,818,49
4989,-50.69867780668421,-41.82463497898795,-51.96633640803695,-59.15269642743823,-69.42452596116406,-52.55219946976413,986,268
4994,-55.40538333567127,-53.83313069265546,-62.72689596758701,-64.19906702273408,-52.12576781061305,-43.617918065268626,1809,1065
4995,-55.005705806738504,-62.031494221884685,-56.90605769219982,-58.3387176360393,-47.603230647734726,-48.74521947917601,1033,1120
4996,-59.47536709779766,-48.624055640901,-44.52967214279431,-56.800694093811416,-56.91563719289916,-52.87017778161698,1396,271
4998,-54.050519388456344,-57.758905485052246,-55.15094262844623,-56.33407368666242,-46.662822482975386,-54.164069354043676,997,1079
4999,-52.7354582858619,-63.66459228093116,-60.35221059080446,-50.01150532770503,-45.501519073445905,-52.1769646549269,385,1445
5005,-52.67102504594476,-59.82096994557726,-53.04390196691733,-53.79630522274273,-31.646478320197897,-52.075013761205085,992,1461
5006,-57.787475523732795,-58.11597384916944,-56.712527000112146,-57.522423023237565,-50.46089652545446,-49.089433464620875,1328,1436
5007,-55.61012467320029,-54.52044139887829,-55.99285254215219,-57.62621571004908,-45.35460516272732,-50.10381189148835,1415,1399
5010,-53.06428591916496,-44.454346170540845,-48.66836925074423,-54.03864531249888,-58.08605563279143,-55.52846091843164,1100,306
5011,-49.56192322604152,-49.41739270138912,-57.596782217197806,-65.24217220366887,-51.15309002321935,-54.43274643522219,747,480
5012,-79.08452564522293,-54.529042404153884,-57.142766264768774,-51.83083747506003,-54.16587540741567,-53.439027375191024,146,880
5013,-44.36926700733267,-50.07748165781602,-59.21460574282959,-55.08243440939339,-56.14253769443952,-63.0351325697321,238,553
5014,-51.66707715329352,-52.89329602733392,-54.07467730845589,-48.10889831578177,-57.569823772990404,-67.7736105451782,141,920
5018,-59.087121039140754,-53.0384865905979,-55.30753305338063,-52.81579778493069,-43.10392585269198,-50.04365702241138,1278,1319
5019,-70.72180604258158,-53.38356250793757,-34.36570308403667,-59.95177683245545,-53.37048303077998,-57.47407727039458,1975,93
5020,-51.86313850127472,-51.193224501913264,-53.49531650559156,-67.11881178162076,-55.738015853867815,-54.45440633776232,1330,649
5021,-57.58319288063621,-53.60115134041659,-57.63303122587467,-50.18537175621793,-51.61162748688045,-55.17779717324041,384,1259
5023,-54.07110977012521,-46.63895599536664,-62.001929465668454,-55.107763784425075,-57.033733463034096,-63.67681515734779,1345,444
5025,-50.164101985795675,-50.03223324876355,-49.61854472845612,-63.49462460236302,-51.93957752104307,-65.26133845225547,1143,656
5026,-65.33605887690001,-61.61819491079012,-54.967144295096794,-69.55731734151993,-53.273925735562734,-41.01932626981315,1981,1292
5028,-56.89120302973026,-59.98512033751774,-54.072477154813036,-55.895653098394064,-48.56884448506086,-45.565574081169125,1524,1031
5029,-57.7543676167071,-52.69138637045511,-57.011068134493534,-55.939824044977385,-50.65623444061997,-50.72407687645065,1312,960
5030,-51.70236188692377,-50.906082281073935,-52.520924820798854,-56.714005946739846,-52.90424480682849,-57.5448420018077,417,536
5032,-66.4460970387923,-56.76570453057495,-53.93054084664393,-51.997819603851454,-58.77316885120757,-46.38518146752639,1564,967
5034,-54.50125994084499,-54.35935780418019,-58.581599495101244,-45.3154416311369,-44.202540902326334,-60.70549888611491,599,1482
5037,-64.43799553111666,-60.895835055474436,-61.485390330165174,-58.39480783444719,-47.002156981429295,-35.914458510096836,1745,1472
5038,-53.637844593793,-59.60618332514915,-62.491481937602714,-54.810365980050825,-48.8672241979925,-46.4402915742715,1539,1043
5044,-52.82201468088792,-54.24617624662781,-60.0678964764205,-52.228728506070794,-48.839606219531795,-54.7045669956216,367,1275
5048,-46.70683970800251,-50.52652469334078,-57.88477196573034,-50.23247339508132,-56.24847238638097,-54.680956298796524,274,520
5049,-72.43163633937759,-60.158311394844816,-36.343699933435076,-58.88526257419969,-58.42416881482245,-73.59337531958293,1820,2
5050,-50.48728668686992,-59.131834066346514,-52.153786263137675,-62.4997165214898,-49.86332560879143,-54.43011971612623,1303,915
5051,-54.99055486246138,-43.69630442759585,-50.875233671653845,-53.618785943102864,-56.79599823012066,-53.13335027110148,1159,237
5052,-51.422535500619524,-62.9681797905081,-55.52905187826184,-49.12537273270148,-50.459672751897024,-52.677347631871214,595,1046
5055,-50.118269068945764,-54.785921378686275,-55.46036494425078,-48.486240422186846,-61.41624699442214,-54.10104171762549,383,682
5056,-54.178682989616654,-49.487304566676485,-55.193430427981994,-51.11357146149955,-54.01866266459609,-65.22145924059303,351,471
5059,-57.03846248352186,-53.860034238682594,-63.00799070629141,-55.020315897554404,-61.17617338149492,-44.68490471668788,1826,1032
5062,-55.39220871532248,-44.63852947314358,-54.42588835992915,-56.77808868516793,-57.42864609042475,-54.42452577534208,1241,122
5063,-58.81493014851814,-41.937907039603274,-68.43377799283145,-55.19865082200588,-54.701631931290464,-59.19536794223002,1139,147
5064,-68.81639899555913,-49.11125427335222,-57.35327021724899,-55.13237646623131,-58.06275369584222,-54.6664181416272,1076,475
5068,-59.872245724916084,-55.26066581575386,-57.01716466102688,-41.809098605058146,-48.345434202193246,-54.41096507718255,293,1238
5070,-56.4517386329789,-56.26260849736501,-56.33993152242724,-51.422636533160286,-45.3407139183101,-56.98386760022806,778,1307
5072,-59.515087641495235,-53.893580043131095,-55.568458617917706,-67.6220112936793,-54.59346509844262,-47.417616275500606,1860,1044
5074,-54.066679416997026,-48.358606663074525,-48.57798930295954,-58.55919194059805,-62.67570352464611,-70.87791531809445,1243,285
5076,-57.0926718275559,-60.454033964910494,-55.80847106990796,-51.98935119925789,-46.68618223924285,-55.820843205416544,1047,1085
